城市,城区,商圈,小区名,房源详情url,房型(三室两厅),房屋面积,成交总价(万元),成交周期(天数),朝向,装修状况,电梯情况,楼层,房屋年代/楼体结构,房屋描述（房屋满五年|距8号线安德里北街971米）,单价,成交日期,成交总价(万元),房屋来源,挂牌日期,状态(在售|成交)
广州,花都,新区,好美华庭,http://esf.gz.fang.com/chushou/3_226631057.htm,3室2厅2卫,91.16平米,73,,南北,精装修,有,高层,2013年,1、精装三房，格局方正实用，客厅出阳台，拓展面积高达17平米。2、房子楼层属于中间楼层，南北通透，采光充足，视野开阔，朝阳沐浴，晚阳香韵。3、交通方便、周边校，超市，各大银行，小区门口公交站多条公交可达广州区各地，离站一公里。,8008元/平米,,,房天下,2018-06-10,在售
广州,花都,新区,雅居乐锦城花锦集,http://esf.gz.fang.com/chushou/3_226855244.htm,3室2厅2卫,117平米,250,,东,简装修,无,高层,2013年,装修描述3房2厅2卫2阳台1厨房 精装修 格局方正 高楼层 视野好 采光好 对中庭 小区介绍小区管理严格，环境优美，人车分流，出入都要门禁卡，陌生人要登记，给住户一个保障。 核心卖点精装修 满两年 位置安静 周边配套有工商银行、农业银行、建设银行，大拇指生活超市，钱大妈肉菜商店，美宜佳，肯德基，领汇健身房等配套，满足生活需求。 交通出行交通便利，雅居乐锦城公交车站，有712A，712，花38路，花75路等多条公交车路线。 展开更多信息注：土地使用起止年限详见业主土地证明材料或查询相关政府部门的登记文件。,21368元/平米,,,房天下,2018-06-15,在售
广州,花都,新区,金河湾,http://esf.gz.fang.com/chushou/3_227274924.htm,3室2厅2卫,93平米,115,,南北,精装修,无,中层,2013年,金河湾 1.此房源位为小区地带无噪音，舒适安静。 2.小区周边公交方便出行，更有各大购物市，休闲娱乐场所。 3.房内精装可，客厅出阳台宽敞大方使用率。 4.通透户型采光好，小区内管理严格，住的舒心踏实！业主心态业主换房出售，满五，无重税。 单价和首付都低，买少见少的笋盘。 说的再多不如你自己过来实地看看来的实际。小区配套1、交通便利，公交站就在门口。2、小区环境幽静，绿化。3、典雅风格，家具齐全可。4、客厅宽敞大气，南北对流，3四周配套设施齐全，就是万达，增城广场，大润发，又是望江，位置又是市发展。,12366元/平米,,,房天下,2018-06-25,在售
广州,花都,新区,馨泉花园,http://esf.gz.fang.com/chushou/3_215380424.htm,3室2厅1卫,96平米,165,,东南,精装修,有,低层,2009年,房源简介：1.面积：96方2.价格：165万3.户型：三房两厅一卫4.朝向：北向5.装修：中装修6.特点：朝向好7.产权：产权清晰8.学房：小区内有配套幼儿园、新河、育才、育才、华侨。9.周边：大润发、来又来时尚购物广场、苏宁易购，市场步行5就可到达。10.交通：9号线莲塘站，小区门口有公交车站：711 704 65 66 16 17.,17188元/平米,,,房天下,2018-06-17,在售
广州,花都,新区,星缘美居,http://esf.gz.fang.com/chushou/3_226800914.htm,4室2厅2卫,147.59平米,310,,南北,豪华装修,有,中层,2010年,1、星缘美居位于新区大润发旁，在旺区商圈，生活方便，周边楼盘均价在25000元以上，此房业主要搬新屋，，刚刚花都三十多万重新装修的，很温馨，的。2、房子格局方正，南北对流两个双阳台，看房方便。,21004元/平米,,,房天下,2018-06-14,在售
广州,花都,新区,全鸿花园,http://esf.gz.fang.com/chushou/3_226267663.htm,2室2厅1卫,80平米,152,,南,精装修,无,中层,2000年,一、房型采光好，通风顺畅，让您尽享健康快乐生活！二、房子无浪费面积，让您可以充分安排您的每一份空间！三、朝南朝向，让您尽情享受阳光沐浴！四、社区环境优越：绿化率达到60%；群体以白领人士为主！周边配套：银行：中国银行、农业银行、工商银行等休闲娱乐场所：儿童游乐场,19000元/平米,,,房天下,2018-06-02,在售
广州,花都,新区,名门国际公寓,http://esf.gz.fang.com/chushou/3_226214931.htm,1室1厅1卫,83平米,90,,南,精装修,有,中层,2009年,位于新区  住宅性质  70年使用权   首付只需15万 带开发商装修  南向望花园泳池 来就看房,10843元/平米,,,房天下,2018-06-01,在售
广州,花都,新区,凯旋门,http://esf.gz.fang.com/chushou/3_227300564.htm,4室2厅2卫,171平米,425,,东南,精装修,有,中层,2010年,欢迎您浏览我的店铺！本店铺房源真实有效！★小区概况★ 花都凯旋门位于区府，小区环境好，社区比较完善，是大片的居民区，周边生活交通都比较便利，离各大院校、医院都。 ★房屋情况★ 面积：171平方米（建筑面积） 户型：4室2厅1厨2卫1阳台 楼层：9层,共23层 朝向：东南  装修：精装修 价位：425万元 ★推荐适合人群★ A、改善类客户　　B、婚房类客户　　C、类客户 ★推荐理由★ 1、本小区地处新区繁华地段，交通便利，步行至的公交车站也仅需5左右 2、本小区周边配套设施，多家大型超市、医院，各大银行，，是人文的理想场所 交通：多条公交线路都到达小区，出行便利 ★★★ 在此我郑重向您承诺： 1、本人店铺内房源真实有效 2、本人手机24开机，保证沟通顺畅 3、除了给您介绍合适的房源，带您看房外，您与房主的洽谈、签约、过户、贷款、交接等手续均全程陪同。 ★★★共和地产永远值得您信赖★★★,24854元/平米,,,房天下,2018-06-26,在售
广州,花都,新区,航都花园,http://esf.gz.fang.com/chushou/3_226726872.htm,3室2厅2卫,92平米,118,,南北,精装修,无,中层,2003年,1、小区环境优美，交通便利，周边大型购物超市，餐饮游乐多，风气浓厚。2、占地面积大，社区拥有别具特色的硅谷风采园林，多元化生活的双会所配套，国际水准的智能化配置，涉外品质的安全防范系统。3、地下车库及充足车位，集，，商务和娱乐休闲为一体占尽新经济核心区- 的天时地利综合，淋漓开启资讯时代崭新的生活.4、拥有的绿化率，堪称天然氧吧，有客户称在此园能多活几十年。有专门到达公交车站，旁边有，周边正规划建配套设施。5、环境舒适的小区，绿化率比较高，空气比较新鲜，周边设施都比较齐全，交通购物都比较便利。服务介绍 1、绝不录入虚假信息吸引客户，我的房源都是真实存在的；2、绝不故意报低价格骗取您的点击，花言巧语愚弄我的客户；3、绝不手懒，堆积垃圾过期房源信息，敬请监督我的及时更新；4、绝不带我的客户看与预期不符的房源，浪费您的宝贵时间；5、绝不与业主站在同一边搞双簧，期满我的客户，秉承公平原则，竭尽所能为您服务；6、绝不妄自菲薄，以个人想法胡乱分析市场行情，尽量提供客观信息让客户理智判断；7、绝不过多电话打扰客户的正常休息和生活节奏，尽力保持我们的良性沟通 联系电话：180-2795-1810  同步微信  林先生,12826元/平米,,,房天下,2018-06-12,在售
广州,花都,新区,云峰学府南苑,http://esf.gz.fang.com/chushou/3_226236268.htm,3室2厅1卫,93平米,145,,东北,毛坯,无,高层,2011年,，实用大三房，证过两年低税费，业主换房，35万首付可以搞定,15591元/平米,,,房天下,2018-06-01,在售
广州,花都,新区,荔园楼,http://esf.gz.fang.com/chushou/3_224454819.htm,2室1厅1卫,54平米,54,,东南,精装修,有,中层,2000年,客厅宽敞大气，方方正正，厅出阳台，视野开阔。房间空间大，光线好，实用。带豪华装修，随时拎包入住，即买即赚。交通很便利，地铁、公交站就在门口。真实图片，绝无半点虚假,业主保养好。此房朝向好通风透气！格局设计完好！无浪费面积。2.房屋优势：方正实用，刚需户型。3.工作效率：此房业主自己住产权清晰，而且有房本可随时过户。4.小区周边配套：小区有充足停车位，目前尚有空闲，可租可售。5.小区环境：环境优美，安静舒适，配套设施齐全，绿化率高，管理周密如果您对房源感兴趣请尽快联系我，如想了解更多房源可以点击我的店铺查看。陈小姐：18620632637 微信同步,10000元/平米,,,房天下,2018-04-25,在售
广州,花都,新区,新都城市花园,http://esf.gz.fang.com/chushou/3_227300927.htm,4室1厅2卫,138平米,350,,东南,简装修,有,中层,2006年,【诚信声明】用真诚赢得信赖——周辉向你承诺！1.真实出售：（多次跟房东确认）2.真实价格：（确实是房东低价，和公司内网一致）3.真实面积：(误差zui多是小数点后面的)4.真实户型：（经本人或同事地勘察）推荐理由：1.新都城市花园，小区环境优雅，高，设套成熟。2.这房子位于6层,共12层，朝向：东南单位，通风采光都是不错。3.房子间隔方正，实用面积高，没有改过的户型，这种户型很手。4.房子现在是租客在住，精装修，木地板装修，保养的很好。5.产权清晰，二手业主，证过两年，银行没有按揭，交易方便。如果您对下述房源感兴趣，可来电咨询该房源。或者上述房源你不甚满意，可点击我的头像，进入过的店铺，将有更多同价比房源供您参考！希望可以为您提供zui，zui，zui安全房源。,25362元/平米,,,房天下,2018-06-26,在售
广州,花都,新区,保利花城,http://esf.gz.fang.com/chushou/3_227298356.htm,3室2厅2卫,126.8平米,280,,南北,精装修,无,中层,2009年,1.房源为本小区精致户型，方正，空间感好，通透性好，舒适。2.房子进深较小，南向房间受光面大，采光充足，日照时间长。3.主卧室宽大，家具可任意摆设，空气流通性好，对身体健康有益。4.楼层居中，不高不低，适合有老人小孩的家庭。5.原住户对房子保养很好，各类设施都完好无损，您可以拎包入住。,22082元/平米,,,房天下,2018-06-26,在售
广州,花都,新区,锦东花园,http://esf.gz.fang.com/chushou/3_226927914.htm,3室2厅2卫,98平米,225,,南,精装修,有,中层,2012年,房源介绍：环境：房子采光好，小区环境优美，周围交通方便，购物方便。如果您有要的请和我联系，我愿意为您找个温馨的家，也许很多虚假的房子让您困扰，我的房子纯属，能为您找到一个温馨的家，一直作为我的首要任务,相信我一定给你找到一个合适您的家的,我这还有周边的好房源,不同需求不同价位的房子,我会随时恭候您的来电。业主心态业主急需资金周转，故出售此房，产权清晰，红本在手，看好可随时过户。小区配套小区地理位置好，配套设施齐全，交通便利，居民素质高。服务介绍本人做房产多年，一直本着专业的房产知识为您服务，我会在短的时间内帮您买到满意的房子，不让您错失任何好房子，更不让您每天为买房的事烦心。欢迎随时拨打我电话! 185 2048 7370（微信同步）高先生,22959元/平米,,,房天下,2018-06-16,在售
广州,花都,新区,宝铼雅居,http://esf.gz.fang.com/chushou/3_227106554.htm,2室1厅1卫,80平米,120,,北,毛坯,有,低层,2013年,宝铼雅居，交通方便，小区环境优美，是未来三年政府改造的主要区域，是未来两年的区域，无论你是还是自主都是你理想的选择。分析: 市场永远是二八定律，只有您想不到的回馈价值，没有您找不到的理想家园，入股您拥有那是20%人的头脑，那么等待您电话的我会给您创造出50%的利润。只要远期有看的趋势，市场肯定存在追逐利差的群体，不过城市房市消费的主力不是者,15000元/平米,,,房天下,2018-06-21,在售
广州,花都,新区,锦东花园,http://esf.gz.fang.com/chushou/3_227299480.htm,3室2厅1卫,115平米,310,,南,精装修,有,低层,2010年,核心生活区、周边设施齐全.1、户型好 格局靓、南北对流通风爽、采光好、小区大 绿化美丽真悠闲.2、三房两厅一家温馨  两房两厅生活舒适  大小户型长住长租**.3、停车位足、衣食行有、骏壹万邦、来又来广百就在楼.4、满2  无按揭  送齐家私电 装修新净保养好附：机场高速干线，京珠高速及各大快线纵横左右，9号线开通在即。（业主移民急售 价钱好谈， 有意者24*欢迎骚扰） 如果你feel唔到笋盘有几笋  我讲一万句都无用,26957元/平米,,,房天下,2018-06-26,在售
广州,花都,新区,东悦雅苑,http://esf.gz.fang.com/chushou/3_226610519.htm,3室2厅2卫,105平米,175,,南北,精装修,无,中层,2008年,格局方正实用，充分利用每一平方面积，装修保养十分好，。带，。,16667元/平米,,,房天下,2018-06-09,在售
广州,花都,新区,锦东花园A区,http://esf.gz.fang.com/chushou/3_219780476.htm,3室2厅2卫,106平米,335,,南,毛坯,无,中层,2012年,1. 户型：3房2厅2卫，毛坯2、客厅很大，舒适，使用3、高楼层，站在阳台风景很美。4、户型方正，布局合理，地理位置优越，出行方便，周边配套设施齐全，生活方便,31604元/平米,,,房天下,2018-06-27,在售
广州,花都,新区,馨泉花园,http://esf.gz.fang.com/chushou/3_215380391.htm,1室1厅1卫,56平米,95,,暂无,精装修,有,中层,2009年,房源简介：1.面积：56方2.价格：100万3.户型：1房1厅4.朝向：东南向5.装修：精装修已出租6.特点：可7.产权：产权清晰8.学房：小区内有配套幼儿园、新河、育才、育才、华侨。9.周边：大润发、来又来时尚购物广场、苏宁易购，市场步行5就可到达。10.交通：9号线莲塘站，小区门口有公交车站：711 704 65 66 16 17.,16964元/平米,,,房天下,2018-06-17,在售
广州,花都,新区,金穗华庭,http://esf.gz.fang.com/chushou/3_226504324.htm,3室2厅2卫,143.59平米,280,,南,毛坯,有,低层,2005年,锦东花园 深航花园 名门十八 新区都有大量的2手房源出售1 本物业 够2年 没有按揭 毛坯房 南向看花园 户型方正 大厅看房很方便 随时都能看 3房带主套的房源新区是很小房的了 真有兴趣的可以考虑考虑,19500元/平米,,,房天下,2018-06-07,在售
广州,花都,新区,广州万达文化旅游城,http://esf.gz.fang.com/chushou/3_227106022.htm,2室2厅2卫,92平米,184,,南北,精装修,有,低层,2018年,万达旅游城位于花都主城区CBD，省市项目，布局一线城市的特大型文化、旅游、商业综合体，总*额高达500亿！大交通：一机场＋一轻轨，二高速+三大：华南师范大学附属幼儿园、、初中一站到底。大医疗：广州花都中西医结合医院、广州花都武警医院、花都人民医院。大商业：广百百货、新兴百货、兴发百百货、广宜隆百货、恒丰隆百货、多益惠百货、大润发。大金融：农行、中行、建行、工行、交行、邮政。大配套：项目文旅商综合体万达茂、室内滑雪乐园、室外主题乐园、未来科技秀场、群、国际滨湖酒吧街等八大业态。建成后将每年吸引逾2000万人次游客！本公司有团购价格，来电可享受团购价格团购热线：13660382715 梁生（微信同步）,20000元/平米,,,房天下,2018-06-21,在售
广州,花都,新区,花都银燕大厦,http://esf.gz.fang.com/chushou/3_226726242.htm,3室2厅2卫,140平米,240,,南,中装修,有,中层,2003年,银燕大厦地处公益路繁华路段，交通方便，区政府广场、人民公园近在咫尺，周边配套设施完善，电梯洋房花都路段，南向近花果山，北向近花都广场，沿线，旁边是五华超市。,17143元/平米,,,房天下,2018-06-12,在售
广州,花都,新区,祈福生活无限,http://esf.gz.fang.com/chushou/3_227300688.htm,3室2厅2卫,128平米,350,,南北,精装修,无,高层,2013年,尊敬的客户：您好！本人承诺不会浪费您宝贵的时间，我承诺本人店铺展示的每条房源都是真实的，每天我都会在不断更新我的房源。建立交易，是从诚信开始，本人24开机，只要有您需要的房源本人都能为您提供服务。一、房源描述：周边设施：暂无资料35.51%餐饮：市政新街河公园、马鞍山公园、花果山公园、龙珠市场周边银行：交通银行、中国银行、工商银行、建设银行、中信银行、广发银行、农业银行、农村信用社二、社区介绍：小区简介：祈福生活无限项目规划总用地面积36072.00，可俯瞰有新街河167万?市政z水景公园，马鞍山公园，东面为凤凰路，南面一线正对逾100万的新街河公园。祈福生活无限小区为半围合式建筑设计，由6栋住宅塔楼构成，东侧由3栋13层42-74?的小单位组成，层得两层，200%实用率，可间隔成2房到4房。南面为3栋22层54-160?的1房到4房平层单位，南北对流，南向单位可一线可直望江畔z水景公园，北向单位享受小区内的泳池、z水景、园林景观。东面和南面为两层独立临街，以骑楼连接。住宅总货量约为900套。更多祈福生活无限项目规划总用地面积36072.00，可俯瞰有新街河167万?市政z水景公园，马鞍山公园，东面为凤凰路，南面一线正对逾100万的新街河公园。祈福生活无限小区为半围合式建筑设计，由6栋住宅塔楼构成，东侧由3栋13层42-74?的小单位组成，层得两层，200%实用率，可间隔成2房到4房。南面为3栋22层54-160?的1房到4房平层单位，南北对流，南向单位可一线可直望江畔z水景公园，北向单位享受小区内的泳池、z水景、园林景观。东面和南面为两层独立临街，以骑楼连接。住宅总货量约为900套。;ltlt;收起三、交通介绍：周边公交：公交：广州701路、花都1路、花都4路、花都6路、花都8路、花都11路、花都17路：9号线马鞍山公园站（未开通，预计2016年开通）：暂无资料中原地产我的口号是：公开、诚信、专业、谦卑！我们公司的服务宗旨∶真心的服务好每一位客户，让客户有个开心愉快购房的过程，你的肯定才是我们大的收获！,27344元/平米,,,房天下,2018-06-26,在售
广州,花都,新区,保利花城,http://esf.gz.fang.com/chushou/3_227059119.htm,2室2厅1卫,82平米,195,,东北,精装修,有,中层,2015年,近区府  万达商圈  环境好,23780元/平米,,,房天下,2018-06-20,在售
广州,花都,新区,馨庭花园,http://esf.gz.fang.com/chushou/3_226400855.htm,3室2厅2卫,127平米,250,,南,中装修,有,中层,2005年,此房源位于馨庭花园中间位置   不靠迎宾大道  格局方正  厅大房大  文明小区  管理好  环境好  绿化好,19685元/平米,,,房天下,2018-06-05,在售
广州,花都,新区,永大新城,http://esf.gz.fang.com/chushou/3_225965083.htm,3室2厅2卫,149平米,210,,南,精装修,无,低层,1998年,1.本套房子，采光通风效果佳。2.户型方正，舒适。3周边生活配套设施便利银行、。4.还个私平台，实用面积可达189方,14094元/平米,,,房天下,2018-05-26,在售
广州,花都,新区,金菊花小区,http://esf.gz.fang.com/chushou/3_226341266.htm,3室2厅1卫,96平米,80,,南,精装修,有,中层,2002年,户型：3室，独立的厨房及卫生间；朝向：东南 通透一、房源1、正规开间，每天都可享受清晨的缕阳光。2、现在的房子相比年初，近12%。3、室内精装修，您可以按照您自己的风格随意装修设计。二、房屋介绍1、客厅宽敞大方，使用。2、卧室温馨舒适，搭配心怡。3、厨房设施齐全，让美味来的更加轻松。三、社区配套1、环境优雅，低密度社区。2、小区高，让您感受像花园一样的家1. 绿化，环境清净优雅，空气清新 2.房屋配套设施齐全，地理位置优越，生活舒适便利 3.小区物业管理完善，人文素质高，保安全天看守巡逻，安全可靠、是您的守选！ 4.户型方正实用，房子楼层适中，南北朝向对流通风好，采光采景 5.周边配套齐全，出门走几就是公交车站、站、商业街、肉菜市场、沃尔玛大型超市商场、银行、实验、体育休闲公园 6.楼下就有小型运动器材的休闲草地广场，早晚带老人小孩散步运动都不错. 7.成熟小区是入住的好地方，拎包即可入住欢迎致电：158-1927-4280 陈先生（微信同号）,8333元/平米,,,房天下,2018-06-03,在售
广州,花都,新区,东骏花园,http://esf.gz.fang.com/chushou/3_227332679.htm,4室2厅2卫,141平米,160,,南,精装修,无,低层,2006年,房屋优点1，位置开阔，安静舒适，明卫明厨，业主房，房子保养好！2，户型方正，标准开间，户型坐南朝北，房子有效面积使用率达95%！3，此房是业主以前买的一手项目，现在出售的话家居包含在里面！4，产权清晰，无按揭，无债务纠纷，已核实，可以随时交易5，采光好，每天都能沉浸着阳光的全明格局，视野开阔,11348元/平米,,,房天下,2018-06-27,在售
广州,花都,新区,名门国际公寓,http://esf.gz.fang.com/chushou/3_226498324.htm,2室1厅1卫,83平米,100,,南,豪华装修,有,中层,2009年,骏威小 租客在住 豪华装修 南向望花园 2房,12048元/平米,,,房天下,2018-06-07,在售
广州,花都,新区,金菊花小区,http://esf.gz.fang.com/chushou/3_226882196.htm,3室2厅1卫,90平米,63,,南北,精装修,有,中层,2008年,此房源真实存在！杜绝一切虚假信息！1：户型方正，位置正。厅直出阳台，带生活阳台。2：格局合理，室内装修温馨，无浪费面积。3：中型社区，业主稳定在售，看房方便，稳定签约。看房*热线：185，2015,4264 小黄,7000元/平米,,,房天下,2018-06-15,在售
广州,花都,新区,东骏花园,http://esf.gz.fang.com/chushou/3_226967383.htm,3室2厅2卫,89平米,105,,南北,精装修,有,中层,2006年,客厅朝向 视野超开阔，安静舒适 明卫明厨 业主 装修保养新净，如果要求不高，可省去了装修费用此房采光好，视野开阔，通风效果好，整个户型设计：富丽而庄重，豪华、开阔客厅，尽显主 气稳重之社交魅力。客厅：豪华，宽逸的大客厅，大主卧设计，是主人尊贵感、自豪感，成就感的体现;装修：此房是业主买的一手项目，房屋里面装修豪华气派，此房出售家居包含在里面,11798元/平米,,,房天下,2018-06-17,在售
广州,花都,新区,名门国际公寓,http://esf.gz.fang.com/chushou/3_224872361.htm,1室1厅1卫,83平米,115,,南,精装修,无,低层,2009年,一、房型采光好，通风顺畅，让您尽享健康快乐生活！二、房子无浪费面积，让您可以充分安排您的每一份空间！三、朝南朝向，让您尽情享受阳光沐浴！,13855元/平米,,,房天下,2018-05-04,在售
广州,花都,新区,花都紫荆苑,http://esf.gz.fang.com/chushou/3_226548625.htm,3室2厅1卫,92平米,88,,南,精装修,有,中层,2001年,小区地址：花都新华镇大道96号所属区域：花都 新区邮 编：510810产权描述：70年物业类别：住宅建筑年代：2001年建成建筑结构：钢筋混凝土结构建筑类型：板楼房屋总数：220户楼栋总数：5栋物业公司：广州恒福物业管理有限公司绿 化 率：35容 积 率：1.35物 业 费：0.40元/平米?月,9565元/平米,,,房天下,2018-06-08,在售
广州,花都,新区,路劲天隽峰,http://esf.gz.fang.com/chushou/3_224323764.htm,3室2厅2卫,81平米,160,,南,精装修,有,低层,2016年,【路劲天隽峰】位于广州市花都宝华路与茶园路交汇处。路劲地产是一家拥有世界前瞻视野的港资品牌商。其母公司是路劲基建集团，是“亚洲基建巨头”，国际华商500强企业。路劲地产深耕广州13年，连续4年蝉联外资开发企业第1名，中国房企25强。将打造成为花都*标准的新豪宅标杆！项目总占地约10万平米，总建筑面积约37万㎡，总户数：1725户。共18栋高层住宅，另2栋安置房。以纽约公园为蓝本，7万㎡一体式园林，45%超高。200米超宽楼距，大视野，无遮挡，享受*宽广的生活尺度。30万㎡广州城市绿廊，真正的城市森活。天然12米台地地势，广州个台地园林，俯瞰整个花都。,19753元/平米,,,房天下,2018-04-22,在售
广州,花都,新区,龙珠路小区,http://esf.gz.fang.com/chushou/3_226063653.htm,3室2厅2卫,92平米,65,,南北,精装修,有,中层,2010年,一、房源：1、客厅宽敞大气，厅出阳台，视野开阔!2、交通超级便利，公交站就在小区门口！3、带精装修提包入住，看房方便，我有钥匙！4、真实图片实景拍摄，绝不会用假照片吸引您！二、户型介绍：1、户型：3室2厅，视野开阔.保养好.2、这套房子通风采光都不错。3、厨房宽敞，让您和家人有足够的空间展现私家厨艺。4、客厅和厨房之间是您和家人享受美味的餐厅，让您热情 的招待亲朋好友。三、社区介绍:1、小区环境优雅.绿化.配套成熟。2、环境优美适宜、人文素质高物业管理完善。3、小区属于低密度社区，适宜。4、小区的较高，让您感受花园一样的家。【咨询热线： 13711020142 赖经理（微信同号）】,7065元/平米,,,房天下,2018-05-28,在售
广州,花都,新区,馨泉花园,http://esf.gz.fang.com/chushou/3_215380925.htm,3室2厅1卫,98平米,170,,南北,中装修,有,中层,2009年,房源简介：1.面积：100方2.价格：170万3.户型：三房两厅一卫4.朝向：南向5.装修：精装修6.特点：南北对流7.产权：产权清晰8.学房：小区内有配套幼儿园、新河、育才、育才、华侨。9.周边：大润发、来又来时尚购物广场、苏宁易购，市场步行5就可到达。10.交通：9号线莲塘站，小区门口有公交车站：711 704 65 66 16 17.,17347元/平米,,,房天下,2018-06-17,在售
广州,花都,新区,祈福生活无限,http://esf.gz.fang.com/chushou/3_226515467.htm,4室2厅2卫,138.9平米,360,,北,豪华装修,无,高层,2010年,祈福生活无限南望是花都湖，北望是园林花园 在大润发、广百、来又来的生活商圈包围着，生活交通十分便利，口是马鞍山公园站与莲塘口此房子格局方正，实用，四房带主套带精装修，户型方正，正南向望花园，位置安静不吵，适合置业的买家。此房有匙在手看房很方便，欢迎有电咨询！,25918元/平米,,,房天下,2018-06-07,在售
广州,花都,新区,永愉花园,http://esf.gz.fang.com/chushou/3_226769797.htm,3室2厅2卫,115平米,303,,南,精装修,有,高层,2007年,该房子我本人亲自去看过，布局户型都很好，利用空间好大，是通风彩光好，入到房子里面给人的感觉好精神，买来比较合适1、房子是正规的3室，采光很好！屋内装修保养的很好，家具家电齐全，可以随时。2、小区环境超棒，24*门卫。公交方便，交通便利3、周边设置完善，超市商场较多，购物生活极其方便4、周边众多，*也方便，免去您接送小孩的麻烦,26348元/平米,,,房天下,2018-06-13,在售
广州,花都,新区,杏林花园,http://esf.gz.fang.com/chushou/3_226101101.htm,3室2厅2卫,86平米,113,,南,精装修,有,高层,2003年,一、房源：1、客厅宽敞大气，厅出阳台，视野开阔!2、交通超级便利，公交站就在小区门口！3、带精装修提包入住，看房方便，我有钥匙！4、真实图片实景拍摄，绝不会用假照片吸引您！二、户型介绍：1、户型：3室2厅，视野开阔.保养好.2、这套房子通风采光都不错。3、厨房宽敞，让您和家人有足够的空间展现私家厨艺。4、客厅和厨房之间是您和家人享受美味的餐厅，让您热情 的招待亲朋好友。三、社区介绍:1、小区环境优雅.绿化.配套成熟。2、环境优美适宜、人文素质高物业管理完善。3、小区属于低密度社区，适宜。4、小区的较高，让您感受花园一样的家。【咨询热线： 13265072474刘经理（微信同号）】,13140元/平米,,,房天下,2018-05-29,在售
广州,花都,新区,雅居乐锦城花间集,http://esf.gz.fang.com/chushou/3_227240388.htm,3室2厅1卫,102平米,195,,西南,毛坯,有,低层,2010年,房屋概括1：雅居乐锦城花间集同样户型的总价低一套房子，！全明方正结构，每个房间都有充足的阳光！采光好！2：3室，西南，户型方正，不像有的房子拐角很多，装修起来都很费钱。3：房东诚心出售，这套无论是户型还是价格都是很实惠的，建议实地看房，本店有钥匙，很方便！4：也许您觉得现在买房还不是时候，那我告诉您，只是暂时的，也不是的，机会是自己把握的，望君不要观望过头了哦，等价格回去了再买那就亏大了！,19118元/平米,,,房天下,2018-06-24,在售
广州,花都,新区,钻石豪庭,http://esf.gz.fang.com/chushou/3_226357042.htm,4室2厅2卫,170平米,295,,南,精装修,有,低层,2004年,1：通透户型采光楼层好,小区的一套好房。2：小区物业管理严格服务到家让你生活安心。3：小区周边设施齐全让您的生活舒心。4：小区人文素质高，老城区生活配套完善。5：小区安静舒适让你在这享受品质生活。总高就15层，低层都是假的！而且口不会那么，基本是假的！！幼儿园：嘉美幼儿园、花都区艺术幼儿园、横潭村幼儿园中：横潭、新华镇第二、实验大学：广州财政花都区、花都区干部党校(广州)商场：惠佳百货、志兴日用品经营部(广州)、丰收商场医院：新华医院,17353元/平米,,,房天下,2018-06-04,在售
广州,花都,新区,花都银燕大厦,http://esf.gz.fang.com/chushou/3_226515343.htm,4室2厅2卫,140平米,235,,南,精装修,有,中层,2003年,银燕大厦地处公益路繁华路段，交通方便，区政府广场、人民公园近在咫尺，周边配套设施完善，电梯洋房花都路段，南向近花果山，北向近花都广场，沿线，旁边是五华超市。基本信息竣工时间:2003-01-01建筑类别: 塔楼 高层折叠编辑本段交通状况公交:8路、18路等折叠编辑本段周边信息幼儿园:教师进修附属幼儿园、金联幼儿园中:圆玄、公益、镇五小、秀全、云山大学:广播电视大学花都、花都区广播电视大学、南方医科大学附属花都医院商场:伍华购物广场、光之彩电器、心心购物医院:花都区卫生检验、花都区中医院、花都区卫生检验邮局:龙珠路邮政所、花都区邮政局、商业大道东邮局银行:工商银行其他:近花都广场、花果山公园、散步方便,16786元/平米,,,房天下,2018-06-07,在售
广州,花都,新区,大运家园,http://esf.gz.fang.com/chushou/3_226798935.htm,3室2厅2卫,100平米,230,,南,豪华装修,有,高层,2008年,房源图片真实，小区环境好，社区比较完善，周边是大片的居民区，生活交通都比较便利，离各大院校、医院都近。,23000元/平米,,,房天下,2018-06-14,在售
广州,花都,新区,凯旋国际,http://esf.gz.fang.com/chushou/3_225804256.htm,3室2厅2卫,118平米,250,,南,精装修,有,中层,2007年,核心卖点：诚信声明！用真诚赢得信赖---向你承诺！1：出售：多次与业主确认！2：价格：确认是业主底价，杜绝欺骗顾客，杜绝吃差价！3：房型：与房产证误差细小至小数点！4：户型：本人多次与同事实地勘察！户型介绍：1：户型：视野开阔，保养好！2：厅大房大，通风效果好！3：厨房宽阔，让您和家人有足够的空间展现私家厨艺！4：客厅和厨房之间是您和家人享受美味的餐厅，让你热情的招待亲朋好友！社区介绍：1：小区环境优雅，绿化好，配套成熟！2：环境优雅舒适，人文素质高物业管理完善！3：小区的容积率小，属于低密度社区，适住！4：小区的绿化高，让你感受在花园一样的家！本人简介：我从事房地产工作超过十年，是资深房地产职业经纪人，热情大方，专业，实在！顾客至上，把客户的利益放在位，诚心专业高效！你的要求是我的追求！,21186元/平米,,,房天下,2018-05-23,在售
